,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,month,daylight_minutes,hour_sin,hour_cos
2934,898.96,65,30.42,37,0.12,10.12,9,731.0,0.0,1.0
2935,906.84,65,30.42,37,25.21,10.12,9,731.0,0.0,1.0
2936,971.1,66,30.42,33,17.09,7.87,9,731.0,0.0,1.0
2937,987.76,66,30.42,28,47.36,2.25,9,731.0,0.0,1.0
2938,1019.99,66,30.42,33,28.73,7.87,9,731.0,0.0,1.0
2939,1038.31,66,30.42,32,33.62,6.75,9,731.0,0.0,1.0
2940,1033.49,66,30.42,41,3.77,6.75,9,731.0,0.0,1.0
2941,1053.66,66,30.43,27,36.49,6.75,9,731.0,0.0,1.0
2942,1056.07,66,30.43,24,0.11,6.75,9,731.0,0.0,1.0
2943,1053.71,66,30.43,27,25.43,7.87,9,731.0,0.0,1.0
2944,1076.17,66,30.43,28,39.73,5.62,9,731.0,0.0,1.0
2945,1081.23,67,30.43,27,22.62,5.62,9,731.0,0.0,1.0
2946,1055.14,67,30.43,22,21.1,11.25,9,731.0,0.0,1.0
2947,989.61,67,30.43,25,47.33,10.12,9,731.0,0.0,1.0
2948,1061.0,67,30.43,22,21.31,5.62,9,731.0,0.0,1.0
2949,1058.03,67,30.44,22,12.41,10.12,9,731.0,0.0,1.0
2950,1077.5,67,30.44,15,16.44,4.5,9,731.0,0.0,1.0
2951,1083.74,67,30.44,19,39.22,6.75,9,731.0,0.0,1.0
2952,1085.75,67,30.44,26,17.73,6.75,9,731.0,0.0,1.0
2953,1071.32,67,30.44,25,29.86,7.87,9,731.0,0.0,1.0
2954,1079.95,67,30.44,25,350.71,4.5,9,731.0,0.0,1.0
2955,1072.26,67,30.44,25,338.01,7.87,9,731.0,0.0,1.0
2956,1073.63,67,30.44,24,11.64,6.75,9,731.0,0.0,1.0
2957,1069.13,67,30.44,26,24.91,3.37,9,731.0,0.0,1.0
2958,1066.0,67,30.44,28,156.08,4.5,9,731.0,0.0,1.0
2959,1062.78,66,30.44,21,13.31,4.5,9,731.0,0.0,1.0
2960,1059.98,66,30.45,25,13.66,3.37,9,731.0,0.0,1.0
2961,1052.18,66,30.45,21,27.15,10.12,9,731.0,0.0,1.0
2962,1048.48,66,30.45,22,43.33,3.37,9,731.0,0.0,1.0
2963,1042.8,66,30.45,22,32.27,4.5,9,731.0,0.0,1.0
2964,1034.82,66,30.45,21,0.11,3.37,9,731.0,0.0,1.0
2965,1025.47,67,30.45,24,336.15,5.62,9,731.0,0.0,1.0
2966,1021.12,67,30.45,16,27.58,4.5,9,731.0,0.0,1.0
2967,1011.08,67,30.45,17,14.0,6.75,9,731.0,0.0,1.0
2968,1003.3,67,30.45,21,52.4,2.25,9,731.0,0.0,1.0
2969,996.59,67,30.45,24,40.94,10.12,9,731.0,0.0,1.0
2970,985.62,67,30.45,28,116.08,2.25,9,731.0,0.0,1.0
2971,975.68,67,30.45,30,97.43,4.5,9,731.0,0.0,1.0
2972,966.8,67,30.45,34,15.25,6.75,9,731.0,0.0,1.0
2973,954.32,67,30.45,29,27.47,5.62,9,731.0,0.0,1.0
2974,944.78,67,30.45,28,28.54,6.75,9,731.0,0.0,1.0
2975,934.76,67,30.45,27,5.33,5.62,9,731.0,0.0,1.0
2976,908.64,67,30.45,24,26.0,5.62,9,731.0,0.0,1.0
2977,909.93,67,30.45,24,336.46,4.5,9,731.0,0.0,1.0
2978,901.83,67,30.45,24,72.3,4.5,9,731.0,0.0,1.0
2979,884.24,66,30.45,22,31.23,5.62,9,731.0,0.0,1.0
2980,848.29,66,30.45,27,4.62,6.75,9,731.0,0.0,1.0
2981,850.73,66,30.45,27,7.92,3.37,9,731.0,0.0,1.0
2982,841.7,65,30.45,27,68.18,3.37,9,731.0,0.0,1.0
2983,799.47,64,30.45,38,27.59,5.62,9,731.0,0.0,1.0
2984,788.01,65,30.45,40,10.36,4.5,9,731.0,0.0,1.0
2985,765.41,66,30.45,47,32.11,7.87,9,731.0,0.0,1.0
2986,732.63,68,30.45,24,35.51,3.37,9,731.0,0.0,1.0
2987,727.99,68,30.45,17,70.01,4.5,9,731.0,0.0,1.0
2988,703.62,68,30.45,17,20.49,2.25,9,731.0,0.0,1.0
2989,685.08,68,30.45,16,46.78,3.37,9,731.0,0.0,1.0
2990,663.39,68,30.45,18,56.16,4.5,9,731.0,0.0,1.0
2991,648.24,68,30.45,23,349.42,1.12,9,731.0,0.0,1.0
2992,631.94,68,30.45,16,6.8,3.37,9,731.0,0.0,1.0
2993,621.36,67,30.45,15,138.6,1.12,9,731.0,0.0,1.0
2994,601.71,67,30.45,16,14.56,4.5,9,731.0,0.0,1.0
2995,576.06,68,30.45,16,58.37,3.37,9,731.0,0.0,1.0
2996,556.59,68,30.45,17,108.15,2.25,9,731.0,0.0,1.0
2997,523.92,67,30.45,18,145.11,3.37,9,731.0,0.0,1.0
2998,501.92,66,30.44,19,129.8,2.25,9,731.0,0.0,1.0
2999,486.82,66,30.44,19,79.58,2.25,9,731.0,0.0,1.0
3000,472.3,65,30.44,20,159.88,3.37,9,731.0,0.0,1.0
3001,448.85,64,30.44,21,121.97,4.5,9,731.0,0.0,1.0
3002,430.0,62,30.44,23,112.44,2.25,9,731.0,0.0,1.0
3003,409.92,60,30.44,28,157.15,5.62,9,731.0,0.0,1.0
3004,378.21,59,30.44,29,154.74,1.12,9,731.0,0.0,1.0
3005,345.7,57,30.43,33,158.86,4.5,9,731.0,0.0,1.0
3006,322.87,56,30.43,36,172.14,2.25,9,731.0,0.0,1.0
3007,291.52,55,30.43,37,173.93,4.5,9,731.0,0.0,1.0
3008,266.09,54,30.43,37,174.17,2.25,9,731.0,0.0,1.0
3009,228.33,53,30.43,41,178.51,2.25,9,731.0,0.0,1.0
3010,213.98,52,30.43,42,166.2,5.62,9,731.0,0.0,1.0
3011,202.76,52,30.43,43,179.16,4.5,9,731.0,0.0,1.0
3012,165.27,51,30.43,44,181.68,5.62,9,731.0,0.0,1.0
3013,35.48,51,30.43,44,184.7,7.87,9,731.0,0.0,1.0
3014,32.36,50,30.43,46,179.7,6.75,9,731.0,0.0,1.0
3015,30.75,50,30.43,46,179.67,6.75,9,731.0,0.0,1.0
3016,28.68,50,30.43,45,181.52,6.75,9,731.0,0.0,1.0
3017,26.72,50,30.43,47,178.18,7.87,9,731.0,0.0,1.0
3018,24.26,49,30.42,47,183.69,7.87,9,731.0,0.0,1.0
3019,21.69,49,30.42,47,176.76,6.75,9,731.0,0.0,1.0
3020,18.79,49,30.42,48,177.57,9.0,9,731.0,0.0,1.0
3021,15.08,49,30.42,47,180.73,9.0,9,731.0,0.0,1.0
3022,10.9,49,30.42,48,179.55,9.0,9,731.0,0.0,1.0
3023,7.49,49,30.42,48,181.62,7.87,9,731.0,0.0,1.0
3024,5.2,49,30.42,49,179.23,9.0,9,731.0,0.0,1.0
3025,2.72,49,30.42,49,178.24,6.75,9,731.0,0.0,1.0
3026,1.25,48,30.42,48,180.47,9.0,9,731.0,0.0,1.0
3027,1.24,48,30.42,49,185.58,9.0,9,731.0,0.0,1.0
3028,1.23,48,30.42,49,180.81,9.0,9,731.0,0.0,1.0
3029,1.22,48,30.42,48,182.36,7.87,9,731.0,0.0,1.0
3030,1.21,49,30.42,49,180.32,6.75,9,731.0,0.0,1.0
3031,1.21,49,30.42,48,180.39,6.75,9,731.0,0.0,1.0
3032,1.23,49,30.42,48,180.29,6.75,9,731.0,0.0,1.0
3033,1.21,49,30.42,47,179.22,7.87,9,731.0,0.0,1.0
3034,1.24,49,30.42,48,180.04,5.62,9,731.0,0.0,1.0
3035,1.24,49,30.42,46,176.22,9.0,9,731.0,0.0,1.0
3036,1.25,49,30.41,47,181.34,7.87,9,731.0,0.0,1.0
3037,1.23,49,30.41,48,179.62,6.75,9,731.0,0.0,1.0
3038,1.24,49,30.41,48,181.79,10.12,9,731.0,0.0,1.0
3039,1.19,49,30.41,48,183.44,9.0,9,731.0,0.0,1.0
3040,1.24,48,30.41,49,182.96,9.0,9,731.0,0.0,1.0
3041,1.24,48,30.41,51,183.48,9.0,9,731.0,0.0,1.0
3042,1.22,48,30.41,51,182.71,9.0,9,731.0,0.0,1.0
3043,1.24,48,30.41,51,189.5,9.0,9,731.0,0.0,1.0
3044,1.23,48,30.41,50,182.63,9.0,9,731.0,0.0,1.0
3045,1.22,47,30.41,51,180.8,9.0,9,731.0,0.0,1.0
3046,1.25,47,30.41,51,184.5,7.87,9,731.0,0.0,1.0
3047,1.18,47,30.41,52,187.51,6.75,9,731.0,0.0,1.0
3048,1.22,48,30.41,51,159.91,6.75,9,731.0,0.0,1.0
3049,1.2,48,30.41,51,173.61,6.75,9,731.0,0.0,1.0
3050,1.24,48,30.41,51,170.9,4.5,9,731.0,0.0,1.0
3051,1.21,48,30.41,51,183.5,6.75,9,731.0,0.0,1.0
3052,1.25,48,30.41,51,172.3,6.75,9,731.0,0.0,1.0
3053,1.26,48,30.41,50,177.98,4.5,9,731.0,0.0,1.0
3054,1.25,48,30.41,51,169.76,5.62,9,731.0,0.0,1.0
3055,1.26,48,30.41,50,165.6,5.62,9,731.0,0.0,1.0
3056,1.2,48,30.41,51,179.08,6.75,9,731.0,0.0,1.0
3057,1.17,48,30.41,51,190.84,9.0,9,731.0,0.0,1.0
3058,1.22,48,30.41,51,185.9,9.0,9,731.0,0.0,1.0
3059,1.24,48,30.41,51,176.84,9.0,9,731.0,0.0,1.0
3060,1.25,48,30.41,51,182.01,7.87,9,731.0,0.0,1.0
3061,1.17,48,30.42,51,196.5,7.87,9,731.0,0.0,1.0
3062,1.2,48,30.42,49,190.94,9.0,9,731.0,0.0,1.0
3063,1.22,48,30.42,49,191.35,7.87,9,731.0,0.0,1.0
3064,1.25,48,30.42,48,178.52,6.75,9,731.0,0.0,1.0
3065,1.22,48,30.42,48,174.94,5.62,9,731.0,0.0,1.0
3066,1.24,48,30.42,48,176.26,6.75,9,731.0,0.0,1.0
3067,1.25,48,30.42,48,173.2,6.75,9,731.0,0.0,1.0
3068,1.24,48,30.42,49,176.53,6.75,9,731.0,0.0,1.0
3069,1.26,48,30.42,49,165.62,5.62,9,731.0,0.0,1.0
3070,1.22,48,30.42,50,179.31,6.75,9,731.0,0.0,1.0
3071,1.24,48,30.42,48,157.6,6.75,9,731.0,0.0,1.0
3072,1.27,48,30.42,47,162.6,5.62,9,731.0,0.0,1.0
3073,1.23,48,30.42,48,179.12,7.87,9,731.0,0.0,1.0
3074,1.22,48,30.43,48,160.92,6.75,9,731.0,0.0,1.0
3075,1.25,48,30.43,47,182.44,5.62,9,731.0,0.0,1.0
3076,1.28,48,30.43,49,161.25,5.62,9,731.0,0.0,1.0
3077,1.25,48,30.43,48,158.08,7.87,9,731.0,0.0,1.0
3078,1.25,48,30.43,48,168.52,4.5,9,731.0,0.0,1.0
3079,1.22,48,30.43,47,177.64,6.75,9,731.0,0.0,1.0
3080,1.22,48,30.44,47,192.73,7.87,9,731.0,0.0,1.0
3081,1.26,48,30.44,47,183.37,7.87,9,731.0,0.0,1.0
3082,1.22,48,30.44,47,191.06,7.87,9,731.0,0.0,1.0
3083,1.24,48,30.44,48,183.36,6.75,9,731.0,0.0,1.0
3084,1.26,48,30.45,43,185.5,5.62,9,731.0,0.0,1.0
3085,1.22,49,30.45,43,181.99,6.75,9,731.0,0.0,1.0
3086,1.26,49,30.45,41,172.64,7.87,9,731.0,0.0,1.0
3087,1.25,49,30.45,41,172.41,5.62,9,731.0,0.0,1.0
3088,1.24,49,30.45,41,161.46,4.5,9,731.0,0.0,1.0
3089,1.25,49,30.45,41,162.98,7.87,9,731.0,0.0,1.0
3090,1.22,49,30.46,42,167.83,5.62,9,731.0,0.0,1.0
3091,1.26,49,30.46,44,158.44,6.75,9,732.0,0.0,1.0
3092,1.25,49,30.46,44,189.84,6.75,9,732.0,0.0,1.0
3093,1.22,50,30.46,43,152.95,6.75,9,732.0,0.0,1.0
3094,1.24,50,30.46,41,146.77,5.62,9,732.0,0.0,1.0
3095,1.23,50,30.46,40,170.22,7.87,9,732.0,0.0,1.0
3096,1.22,50,30.46,39,155.51,7.87,9,732.0,0.0,1.0
3097,1.25,50,30.46,41,162.68,6.75,9,732.0,0.0,1.0
3098,1.25,50,30.46,40,158.2,5.62,9,732.0,0.0,1.0
3099,1.24,50,30.46,40,172.6,4.5,9,732.0,0.0,1.0
3100,1.24,50,30.46,39,180.87,6.75,9,732.0,0.0,1.0
3101,1.25,50,30.46,38,182.02,7.87,9,732.0,0.0,1.0
3102,1.23,50,30.46,37,161.56,7.87,9,732.0,0.0,1.0
3103,1.23,50,30.46,37,167.24,5.62,9,732.0,0.0,1.0
3104,1.25,50,30.46,37,152.16,6.75,9,732.0,0.0,1.0
3105,1.24,50,30.46,37,149.57,5.62,9,732.0,0.0,1.0
3106,1.21,50,30.46,38,175.88,6.75,9,732.0,0.0,1.0
3107,1.23,50,30.46,39,156.92,6.75,9,732.0,0.0,1.0
3108,1.24,50,30.47,40,162.83,7.87,9,732.0,0.0,1.0
3109,1.24,50,30.47,39,157.63,7.87,9,732.0,0.0,1.0
3110,1.26,50,30.47,46,159.37,7.87,9,732.0,0.0,1.0
3111,1.26,51,30.47,41,159.81,5.62,9,732.0,0.0,1.0
3112,1.27,51,30.47,40,157.37,6.75,9,732.0,0.0,1.0
3113,1.24,51,30.47,40,129.96,6.75,9,732.0,0.0,1.0
3114,1.28,51,30.47,41,177.53,5.62,9,732.0,0.0,1.0
3115,1.26,51,30.47,40,146.37,6.75,9,732.0,0.0,1.0
3116,1.25,51,30.47,42,153.12,7.87,9,732.0,0.0,1.0
3117,1.24,51,30.47,45,165.29,5.62,9,732.0,0.0,1.0
3118,1.23,52,30.47,49,158.55,7.87,9,732.0,0.0,1.0
3119,1.27,52,30.47,47,147.58,5.62,9,732.0,0.0,1.0
3120,1.26,53,30.47,54,163.95,2.25,9,732.0,0.0,1.0
3121,1.25,53,30.47,57,166.84,2.25,9,732.0,0.0,1.0
3122,1.26,53,30.47,58,130.66,2.25,9,732.0,0.0,1.0
3123,1.26,53,30.47,60,114.49,4.5,9,732.0,0.0,1.0
3124,1.26,53,30.46,63,162.37,4.5,9,732.0,0.0,1.0
3125,1.24,53,30.46,69,163.16,4.5,9,732.0,0.0,1.0
3126,1.27,53,30.46,68,152.69,3.37,9,732.0,0.0,1.0
3127,1.23,54,30.46,68,127.6,4.5,9,732.0,0.0,1.0
3128,1.27,54,30.46,63,133.72,2.25,9,732.0,0.0,1.0
3129,1.22,54,30.46,67,169.98,2.25,9,732.0,0.0,1.0
3130,1.26,53,30.46,68,114.82,2.25,9,732.0,0.0,1.0
3131,1.31,54,30.45,70,162.75,3.37,9,732.0,0.0,1.0
3132,1.22,54,30.45,72,172.55,5.62,9,732.0,0.0,1.0
3133,1.23,54,30.45,72,146.55,5.62,9,732.0,0.0,1.0
3134,1.22,54,30.45,72,165.22,4.5,9,732.0,0.0,1.0
3135,1.27,54,30.45,72,151.85,4.5,9,732.0,0.0,1.0
3136,1.27,54,30.45,73,155.05,2.25,9,732.0,0.0,1.0
3137,1.27,53,30.45,69,119.23,2.25,9,732.0,0.0,1.0
3138,1.22,53,30.44,73,162.15,4.5,9,732.0,0.0,1.0
3139,1.21,53,30.44,76,149.59,5.62,9,732.0,0.0,1.0
3140,1.26,53,30.44,77,168.08,4.5,9,732.0,0.0,1.0
3141,1.31,53,30.44,75,175.5,4.5,9,732.0,0.0,1.0
3142,1.27,53,30.44,79,169.28,4.5,9,732.0,0.0,1.0
3143,1.26,53,30.44,81,161.94,3.37,9,732.0,0.0,1.0
3144,1.28,53,30.44,81,100.95,4.5,9,732.0,0.0,1.0
3145,1.25,52,30.44,99,104.47,3.37,9,732.0,0.0,1.0
3146,1.3,52,30.43,100,149.97,4.5,9,732.0,0.0,1.0
3147,1.24,52,30.43,100,169.48,3.37,9,732.0,0.0,1.0
3148,1.24,52,30.43,100,136.29,4.5,9,732.0,0.0,1.0
3149,1.24,53,30.43,100,92.65,2.25,9,732.0,0.0,1.0
3150,1.26,54,30.43,101,74.23,2.25,9,732.0,0.0,1.0
3151,1.26,54,30.43,101,180.23,6.75,9,732.0,0.0,1.0
3152,1.28,54,30.43,101,196.93,6.75,9,732.0,0.0,1.0
3153,1.24,54,30.43,101,195.38,7.87,9,732.0,0.0,1.0
3154,1.91,54,30.43,101,194.65,5.62,9,732.0,0.0,1.0
3155,3.71,54,30.43,101,162.4,2.25,9,732.0,0.0,1.0
3156,5.05,54,30.43,101,161.42,3.37,9,732.0,0.0,1.0
3157,6.52,54,30.43,101,166.99,1.12,9,732.0,0.0,1.0
3158,8.38,53,30.43,101,161.82,4.5,9,732.0,0.0,1.0
3159,13.05,53,30.43,101,143.95,3.37,9,732.0,0.0,1.0
3160,20.93,53,30.42,101,154.95,2.25,9,732.0,0.0,1.0
3161,24.29,53,30.42,101,73.17,4.5,9,732.0,0.0,1.0
3162,35.91,53,30.42,101,82.86,2.25,9,732.0,0.0,1.0
3163,47.58,53,30.42,101,107.23,3.37,9,732.0,0.0,1.0
3164,53.16,53,30.42,101,79.8,3.37,9,732.0,0.0,1.0
3165,42.55,53,30.42,101,65.29,4.5,9,732.0,0.0,1.0
3166,42.6,53,30.42,101,72.78,2.25,9,732.0,0.0,1.0
3167,56.59,53,30.42,101,48.45,1.12,9,732.0,0.0,1.0
3168,54.84,53,30.42,101,17.36,2.25,9,732.0,0.0,1.0
3169,70.75,53,30.42,101,49.17,3.37,9,732.0,0.0,1.0
3170,100.0,53,30.42,101,63.07,3.37,9,732.0,0.0,1.0
3171,116.5,53,30.42,100,84.77,2.25,9,732.0,0.0,1.0
3172,103.11,53,30.42,100,51.71,3.37,9,732.0,0.0,1.0
3173,100.87,53,30.42,100,9.43,3.37,9,732.0,0.0,1.0
3174,113.88,53,30.42,100,47.12,2.25,9,732.0,0.0,1.0
3175,95.0,54,30.42,100,336.39,5.62,9,732.0,0.0,1.0
3176,81.41,54,30.42,100,46.99,4.5,9,732.0,0.0,1.0
3177,76.75,54,30.42,100,36.09,4.5,9,732.0,0.0,1.0
3178,89.97,54,30.42,100,6.85,2.25,9,732.0,0.0,1.0
3179,196.66,54,30.42,100,40.78,2.25,9,732.0,0.0,1.0
3180,130.14,54,30.42,100,17.44,3.37,9,732.0,0.0,1.0
3181,126.86,54,30.42,100,4.25,5.62,9,732.0,0.0,1.0
3182,145.01,55,30.42,100,26.39,3.37,9,732.0,0.0,1.0
3183,122.01,55,30.42,100,32.28,5.62,9,732.0,0.0,1.0
3184,154.81,55,30.42,100,0.34,2.25,9,732.0,0.0,1.0
3185,192.87,55,30.42,100,359.92,3.37,9,732.0,0.0,1.0
3186,176.75,55,30.42,100,336.49,4.5,9,732.0,0.0,1.0
3187,185.9,55,30.42,99,7.12,2.25,9,732.0,0.0,1.0
3188,188.57,55,30.43,99,2.09,2.25,9,732.0,0.0,1.0
3189,212.63,55,30.43,99,4.93,4.5,9,732.0,0.0,1.0
3190,234.31,55,30.43,99,3.55,5.62,9,732.0,0.0,1.0
3191,179.21,55,30.43,98,36.47,1.12,9,732.0,0.0,1.0
3192,172.33,55,30.43,98,27.14,2.25,9,732.0,0.0,1.0
3193,195.74,55,30.43,98,2.81,4.5,9,732.0,0.0,1.0
3194,198.19,56,30.43,98,1.92,5.62,9,732.0,0.0,1.0
3195,280.14,56,30.43,97,55.73,4.5,9,732.0,0.0,1.0
3196,328.09,56,30.43,97,87.21,2.25,9,732.0,0.0,1.0
3197,294.44,56,30.43,96,68.27,2.25,9,732.0,0.0,1.0
3198,297.1,57,30.43,94,31.63,6.75,9,732.0,0.0,1.0
3199,216.82,57,30.44,92,50.79,5.62,9,732.0,0.0,1.0
3200,384.49,58,30.44,93,341.94,4.5,9,732.0,0.0,1.0
3201,476.45,59,30.44,90,20.02,6.75,9,732.0,0.0,1.0
3202,321.62,59,30.44,88,13.68,7.87,9,732.0,0.0,1.0
3203,519.29,61,30.44,86,44.61,6.75,9,732.0,0.0,1.0
3204,1147.7,62,30.44,85,359.86,7.87,9,732.0,0.0,1.0
3205,972.72,62,30.44,84,45.92,7.87,9,732.0,0.0,1.0
3206,754.26,62,30.44,84,30.62,4.5,9,732.0,0.0,1.0
3207,1026.69,62,30.44,84,332.65,5.62,9,732.0,0.0,1.0
3208,675.8,62,30.44,84,336.48,10.12,9,732.0,0.0,1.0
3209,1056.06,62,30.45,84,25.86,9.0,9,732.0,0.0,1.0
3210,995.47,62,30.45,81,215.01,4.5,9,732.0,0.0,1.0
3211,933.71,62,30.45,83,48.56,5.62,9,732.0,0.0,1.0
3212,936.29,62,30.45,82,3.33,9.0,9,732.0,0.0,1.0
3213,995.19,62,30.45,82,3.89,3.37,9,732.0,0.0,1.0
3214,995.95,62,30.45,83,23.45,6.75,9,732.0,0.0,1.0
3215,1012.1,62,30.45,81,337.41,6.75,9,732.0,0.0,1.0
3216,1032.35,62,30.45,81,27.91,4.5,9,732.0,0.0,1.0
3217,1021.62,62,30.46,80,55.49,7.87,9,732.0,0.0,1.0
3218,1019.14,62,30.45,82,348.28,5.62,9,732.0,0.0,1.0
3219,1029.12,61,30.46,82,37.26,7.87,9,732.0,0.0,1.0
3220,1028.58,62,30.46,80,0.22,6.75,9,732.0,0.0,1.0
3221,1032.72,62,30.46,78,57.05,5.62,9,732.0,0.0,1.0
3222,1030.59,62,30.46,78,23.43,6.75,9,732.0,0.0,1.0
3223,1033.68,62,30.46,76,35.34,7.87,9,732.0,0.0,1.0
3224,1033.32,63,30.46,77,64.67,5.62,9,732.0,0.0,1.0
3225,1035.95,62,30.46,78,26.91,3.37,9,732.0,0.0,1.0
3226,1040.38,62,30.47,77,11.08,7.87,9,732.0,0.0,1.0
3227,1042.41,61,30.47,78,32.47,6.75,9,732.0,0.0,1.0
3228,1039.52,62,30.47,76,359.43,6.75,9,732.0,0.0,1.0
3229,1038.32,62,30.47,74,29.49,6.75,9,732.0,0.0,1.0
3230,1033.25,62,30.47,70,354.02,5.62,9,732.0,0.0,1.0
3231,1028.78,62,30.47,70,18.59,2.25,9,732.0,0.0,1.0
3232,1026.49,62,30.48,67,12.1,7.87,9,732.0,0.0,1.0
3233,1020.61,62,30.48,63,35.59,4.5,9,732.0,0.0,1.0
3234,1016.9,62,30.48,61,37.27,7.87,9,732.0,0.0,1.0
3235,1012.33,62,30.48,63,72.52,6.75,9,732.0,0.0,1.0
3236,1006.77,62,30.48,66,38.11,6.75,9,732.0,0.0,1.0
3237,1000.51,62,30.48,59,42.02,9.0,9,732.0,0.0,1.0
3238,992.82,62,30.48,64,63.87,2.25,9,732.0,0.0,1.0
3239,985.95,62,30.48,65,72.62,2.25,9,732.0,0.0,1.0
3240,978.62,62,30.48,64,78.2,2.25,9,732.0,0.0,1.0
3241,969.27,62,30.48,60,23.86,2.25,9,732.0,0.0,1.0
3242,960.21,62,30.48,60,43.7,6.75,9,732.0,0.0,1.0
3243,952.34,63,30.48,56,34.68,9.0,9,732.0,0.0,1.0
3244,944.14,63,30.48,55,63.3,4.5,9,732.0,0.0,1.0
3245,933.75,63,30.48,57,89.3,5.62,9,732.0,0.0,1.0
3246,921.61,63,30.48,58,154.41,3.37,9,732.0,0.0,1.0
3247,913.46,63,30.48,54,65.34,7.87,9,732.0,0.0,1.0
3248,890.38,63,30.48,49,21.62,4.5,9,732.0,0.0,1.0
3249,875.84,63,30.48,54,171.0,3.37,9,732.0,0.0,1.0
3250,865.21,63,30.49,52,21.8,7.87,9,732.0,0.0,1.0
3251,851.98,63,30.48,55,12.96,2.25,9,732.0,0.0,1.0
3252,837.6,63,30.48,54,15.65,3.37,9,732.0,0.0,1.0
3253,823.2,63,30.48,56,41.52,2.25,9,732.0,0.0,1.0
3254,808.55,63,30.48,59,46.72,4.5,9,732.0,0.0,1.0
3255,793.94,63,30.48,58,22.86,5.62,9,732.0,0.0,1.0
3256,780.78,63,30.48,59,103.37,7.87,9,732.0,0.0,1.0
3257,763.85,63,30.48,60,11.98,3.37,9,732.0,0.0,1.0
3258,748.52,63,30.48,58,58.7,6.75,9,732.0,0.0,1.0
3259,732.31,62,30.48,66,68.97,2.25,9,732.0,0.0,1.0
3260,715.61,62,30.48,64,46.18,5.62,9,732.0,0.0,1.0
3261,699.26,62,30.48,67,122.45,4.5,9,732.0,0.0,1.0
3262,681.3,62,30.48,67,99.57,2.25,9,732.0,0.0,1.0
3263,663.77,62,30.48,69,106.15,2.25,9,732.0,0.0,1.0
3264,645.55,62,30.48,72,96.63,5.62,9,732.0,0.0,1.0
3265,626.78,61,30.48,70,15.22,3.37,9,732.0,0.0,1.0
3266,607.84,61,30.48,75,36.81,4.5,9,732.0,0.0,1.0
3267,589.11,61,30.47,76,66.44,3.37,9,732.0,0.0,1.0
3268,570.94,61,30.47,72,45.05,6.75,9,732.0,0.0,1.0
3269,550.44,61,30.47,81,53.51,6.75,9,732.0,0.0,1.0
3270,530.83,61,30.47,79,99.15,3.37,9,732.0,0.0,1.0
3271,510.85,61,30.47,83,68.4,5.62,9,732.0,0.0,1.0
3272,490.41,60,30.47,75,72.32,4.5,9,732.0,0.0,1.0
3273,470.03,60,30.47,82,72.72,3.37,9,732.0,0.0,1.0
3274,448.84,60,30.47,79,75.62,4.5,9,732.0,0.0,1.0
3275,428.43,59,30.47,81,70.13,3.37,9,732.0,0.0,1.0
3276,406.92,58,30.46,84,85.02,1.12,9,732.0,0.0,1.0
3277,387.01,58,30.46,87,150.59,3.37,9,732.0,0.0,1.0
3278,346.79,56,30.46,93,119.45,5.62,9,732.0,0.0,1.0
3279,326.09,56,30.46,94,129.47,3.37,9,732.0,0.0,1.0
3280,303.06,56,30.46,93,50.01,1.12,9,732.0,0.0,1.0
3281,273.56,55,30.45,87,149.78,1.12,9,732.0,0.0,1.0
3282,246.8,54,30.45,90,158.74,4.5,9,732.0,0.0,1.0
3283,219.05,53,30.45,92,152.74,5.62,9,732.0,0.0,1.0
3284,192.37,52,30.45,95,159.26,5.62,9,732.0,0.0,1.0
3285,166.44,51,30.45,97,170.43,4.5,9,732.0,0.0,1.0
3286,20.52,51,30.45,98,139.17,2.25,9,732.0,0.0,1.0
3287,19.12,50,30.44,96,168.38,6.75,9,732.0,0.0,1.0
3288,18.25,50,30.44,98,152.72,3.37,9,732.0,0.0,1.0
3289,17.29,50,30.44,98,38.32,1.12,9,732.0,0.0,1.0
3290,16.1,50,30.44,100,162.0,6.75,9,732.0,0.0,1.0
3291,14.89,50,30.44,100,155.11,5.62,9,732.0,0.0,1.0
3292,13.44,50,30.44,100,167.96,3.37,9,732.0,0.0,1.0
3293,11.66,50,30.44,100,110.11,6.75,9,732.0,0.0,1.0
3294,9.56,50,30.44,100,151.1,6.75,9,732.0,0.0,1.0
3295,7.48,50,30.44,100,123.54,6.75,9,732.0,0.0,1.0
3296,5.51,50,30.44,100,161.31,4.5,9,732.0,0.0,1.0
3297,3.5,50,30.44,100,127.42,4.5,9,732.0,0.0,1.0
3298,1.96,50,30.44,100,160.7,2.25,9,732.0,0.0,1.0
3299,1.27,50,30.44,100,167.54,4.5,9,732.0,0.0,1.0
3300,1.2,51,30.44,101,152.83,3.37,9,732.0,0.0,1.0
3301,1.27,50,30.44,101,178.77,3.37,9,732.0,0.0,1.0
3302,1.22,50,30.43,100,179.07,3.37,9,732.0,0.0,1.0
3303,1.26,51,30.44,100,136.32,5.62,9,732.0,0.0,1.0
3304,1.24,51,30.43,101,141.67,2.25,9,732.0,0.0,1.0
3305,1.22,51,30.43,101,141.07,6.75,9,732.0,0.0,1.0
3306,1.25,51,30.43,101,120.89,5.62,9,732.0,0.0,1.0
3307,1.23,51,30.43,101,158.45,1.12,9,732.0,0.0,1.0
3308,1.25,51,30.43,101,134.52,2.25,9,732.0,0.0,1.0
